3624,4806
3012,2297
8235,4959
8095,1095
1371,164
9976,7286
1101,3218
8128,4787
315,3682
2650,8514
1840,6320
7173,1631
2567,2274
6453,5949
2930,7495
8599,778
2886,2051
6007,7856
7765,3106
6325,6755
8286,4197
5580,1111
4212,4580
6319,3992
463,6941
1162,296
6717,3517
5994,2595
8019,3819
1143,525
3916,681
5426,2034
1783,2086
6170,176
1552,8359
2181,5832
5419,9952
160,442
676,5024
1880,4459
1567,7880
8015,661
6582,5531
1200,8567
6600,1140
7194,7242
3759,2391
3831,1571
6119,8648
1733,6417
882,7547
1009,4788
9231,5062
918,8511
7757,4972
7327,4841
9527,4411
1486,6365
1367,6188
3679,8193
4935,7839
1247,3311
4421,2553
4777,7000
4026,9374
316,5568
3261,5185
2919,3039
9867,8431
3848,2205
8572,7999
8827,737
8952,9181
4745,117
1379,3335
585,3643
7154,2442
2407,4578
5499,540
4613,9576
1636,2751
1,5198
4188,5483
2604,9367
124,6947
4628,6360
1630,7231
4336,4974
5504,5953
860,1513
6980,128
4773,5275
2281,3584
3378,4851
346,2198
2591,5458
9638,9965
7557,4379
4940,5449
2800,2045
9017,4338
1464,8910
8148,2241
8811,8359
4666,7432
777,1505
762,6039
8352,9973
7324,4690
9214,3853
6958,3009
7337,2429
1979,9218
7888,5970
2197,2274
4079,6993
8312,6259
735,2032
8621,2717
3358,2150
3648,6217
3072,1265
8637,7100
4169,2280
183,9165
9641,3975
257,8847
5633,7196
9047,303
9511,9961
7121,840
1054,6609
8665,7908
7499,7072
6112,2163
6114,4501
5191,7546
6632,1171
260,113
7785,3128
1724,5311
7509,8659
6331,7441
8558,8044
6280,6439
4080,4963
2524,1135
4657,7625
5883,326
1808,1187
4848,3620
8435,8482
6532,2340
5028,2834
5631,3070
9011,6707
9076,7226
6869,5830
8356,8044
4206,8302
8909,2287
5592,716
2901,7669
9937,2475
6771,333
2306,3345
7348,7736
6439,48
7834,8887
5432,4403
6484,9840
6794,1854
9855,830
3707,4128
6851,6246
6132,2464
3101,4550
5225,1372
2255,5349
9404,244
9702,3247
6619,623
9607,1794
8246,4326
4558,365
6645,936
4258,6232
1085,8333
1777,9195
222,142
1286,6923
1516,7534
8343,4091
6014,1166
8352,5446
6658,100
2089,8580
886,983
4722,9325
9682,7402
3220,5845
8022,4801
5683,4403
3278,4112
2013,8231
9610,8098
8844,3363
6873,8331
9321,2031
8664,8382
9733,7896
6183,8233
4330,6311
8103,9620
2502,4254
5389,2632
8079,37
9993,4617
3409,8292
865,6542
4737,2946
3933,1218
7149,3656
1143,7479
6662,5405
4911,1283
4817,238
1136,8365
2381,4498
8352,6283
2945,9823
8510,6693
5116,3251
3033,7500
9536,2532
4434,4634
5185,1092
3559,4865
8609,4872
9218,6047
5455,5986
6199,9573
2535,9726
5745,8844
5564,2865
2578,4952
3239,1292
6905,8927
4940,4714
6495,2004
4426,9102
6521,2000
1503,9439
9420,1755
746,7305
5521,102
3089,1784
3639,4403
4635,8358
4269,4758
6943,5653
6898,5670
9263,1645
3812,6033
6423,8789
8126,9359
696,8811
9320,4364
9120,5147
5395,4404
9155,3044
8499,9732
5056,4861
5935,3474
270,4371
2251,8097
8900,6665
6579,72
3070,9370
4552,303
9542,7144
5932,9203
8736,1474
6184,3481
8345,4929
856,3703
5200,6560
6791,5073
8346,6491
1173,8531
6605,4636
7980,7017
8370,7137
527,897
2328,6295
4888,4720
4045,9430
9553,9548
6539,8511
4058,9246
5845,8401
3020,3177
3289,1761
6510,3630
8798,5511
7837,4252
5205,7690
401,9567
4351,1211
6918,7341
6395,4142
8524,1946
7307,3854
9125,3522
6541,6251
7613,3664
8161,8868
2804,8089
7327,4168
4349,6268
1198,5694
9123,2251
8455,1544
4117,3905
1381,9672
3608,7225
1016,2864
9350,1652
710,2012
2434,4888
2318,5133
1706,6987
892,9793
4846,817
7752,1428
3655,4757
4200,9443
8001,7790
4692,8133
2621,203
1989,5680
8127,3637
9709,1136
9092,5448
4516,9495
5006,8137
356,4091
2461,8864
582,7058
2852,3584
9711,764
1010,5895
4086,7098
7019,8373
3976,6715
1216,6224
1443,6009
7449,6994
5838,4175
3594,7209
7852,8540
4343,6473
5309,707
3666,4390
3854,2305
2252,2120
3513,7593
9131,7528
6063,9135
4184,7251
275,338
4153,3325
6220,2091
5696,2912
1291,5047
8143,2708
8519,3647
8154,458
1439,3830
409,6536
8242,8525
2326,1228
2163,2460
3683,6118
7988,9961
5838,5055
9484,4469
4489,8089
5079,7922
4114,2126
4544,3890
4147,7811
8166,2606
4491,8814
4732,2936
2770,3858
8574,4525
7170,5693
3684,6802
830,5012
2058,3204
2670,3896
1329,8018
9465,8938
2384,7373
7238,2308
4593,8064
7518,1135
2917,186
1044,5408
437,5001
121,7641
3608,9103
5373,1141
8366,7297
4214,180
823,5780
8940,2097
5870,3035
4909,5709
9835,6328
9464,6513
2963,1303
3433,2556
2972,2256
9448,4652
7726,3628
8895,5418
6101,9066
398,1266
8194,4043
2688,6629
6839,8979
3448,1343
2449,6437
372,7136
7269,3243
6348,3303
7086,9939
6361,6742
6401,8160
9244,9383
9491,9767
856,2297
317,9028
4803,1744
4450,3341
8904,2979
5640,3808
9811,3737
1898,9841
6925,1335
6136,8270
20,9190
7573,5657
3001,9254
2839,5783
6572,4439
1037,831
2169,4293
5832,2113
2077,3872
4289,8363
3217,2780
3220,4239
9863,7236
6458,4209
909,4137
8492,211
4044,1268
3430,7905
4710,4713
2949,2919
5309,5271
6879,6162
9336,9030
2380,8826
6452,2271
46,2662
4818,3111
1072,2598
3678,7407
3481,3454
4254,3396
8392,3885
7243,4497
6839,1650
3940,7567
2680,4986
589,8161
8299,9517
5975,7812
2157,6552
8786,5002
2074,9032
8854,2219
5164,1804
7269,6232
3911,9857
8126,9011
7326,4602
4318,9718
9080,2086
3729,6659
9475,2625
4101,5843
2157,51
8593,3263
2824,1576
9728,1325
2287,1645
8692,3488
1869,6338
3676,7183
6213,8134
1150,5525
9934,4094
5528,8448
9227,2099
2410,4191
5240,3596
4437,4792
6412,2091
3480,951
2108,4536
4174,8107
1795,3254
3425,902
3864,2221
2424,2953
1542,1634
8973,3701
4111,4413
4359,9527
4865,8574
6022,2805
2043,7585
6853,6898
834,4918
1321,2569
4227,3387
7234,4593
2754,2819
3571,8780
169,8169
8441,9063
1549,5957
2835,2812
8132,8039
6747,5969
5093,4862
1283,7840
5699,9485
190,9541
1039,3536
8153,9554
1347,7457
7245,854
9507,4582
4109,7421
5509,1944
1971,792
5894,9014
9644,7614
9748,9355
5359,4949
7347,8510
6349,545
558,6057
4590,9013
794,9654
6137,4549
1323,6539
9633,2087
263,4514
3678,7889
2223,9050
9532,1347
2067,2583
3153,8337
6990,4087
7946,390
7461,1648
4533,6327
7010,4905
3413,4724
611,1
4291,5865
4012,5484
3151,9363
2924,4697
658,8653
9872,3715
4274,3291
5173,9034
5491,8102
9612,8803
1910,7491
216,4941
4498,7052
7075,6684
9275,8260
8565,6662
8697,5153
375,4746
7998,196
5493,2788
72,3455
5478,4553
5454,4181
3742,6107
2836,5493
7673,809
1517,9414
4669,4492
947,11
8593,8673
1493,6450
4632,7577
5673,3936
7224,2977
664,6941
9854,3007
1398,3724
5165,2131
5527,2619
9342,3312
7379,5063
6666,2647
2405,4126
1268,3516
6819,7913
4051,2683
6639,3488
6041,890
194,2357
6915,4463
1911,7931
7839,504
7440,8104
5073,4487
7531,8650
4511,8660
2595,9105
5080,2548
5621,7471
1673,6557
5575,2820
8976,6098
8943,4020
6024,1577
5147,6630
1886,6489
8961,138
7279,3154
3068,5368
2184,5720
5287,6756
2998,7054
6889,1770
3573,8070
5077,2759
4849,3333
2715,9275
6331,997
2926,6531
9022,4431
5273,4865
112,2650
4864,4588
3053,4715
5783,7195
6435,8010
5362,7158
2716,4433
1166,6624
3448,3556
8276,6399
9208,7013
4588,364
6464,9678
6924,1549
6850,8076
3685,6840
2102,3087
1692,4258
493,3339
2700,6743
4544,6517
5588,6944
706,8110
5528,7735
3426,9068
2982,1587
9276,9261
9358,8272
17,9415
9417,6329
1026,5096
7532,8696
4106,8346
8630,9489
6145,4918
8234,7728
7747,8151
2709,7133
6047,5754
410,3426
4420,4543
1157,9825
1589,2107
9499,7079
3442,191
9205,816
8420,921
1210,5048
6158,4610
3197,8515
9943,2014
2157,849
6905,2047
8330,6326
2503,6145
4521,770
389,3634
2063,5175
5113,35
4287,717
6632,6563
8441,2777
8904,6974
2361,2395
8310,264
6007,913
9619,40
7300,8651
8970,5296
3035,6840
2934,5544
9667,9874
2062,4143
769,2576
4419,6413
9576,4234
8070,8520
4534,713
3779,135
2262,7694
999,1755
1028,1338
7289,4215
9197,5658
955,9257
4077,8923
7109,1925
5948,112
2960,2755
6338,9765
1164,4913
4777,1299
7876,8135
1787,1522
7656,555
7661,5417
6699,5090
4897,3056
3283,3827
1941,731
4554,9243
8799,1173
3187,9496
6562,4797
2398,2113
5946,5363
7335,1828
8127,5102
6668,8998
4472,1772
9408,5093
2646,9392
7995,5840
816,3065
166,2837
1994,3936
9718,4433
7043,388
2904,9950
877,4874
7911,1947
6935,6525
4277,3219
9743,4719
949,4773
5613,9295
377,7850
6478,9009
4696,4991
7049,8334
8434,436
9701,6404
6122,2301
9876,7532
6,1027
4728,8917
6076,2574
461,6037
6082,442
9734,6915
9201,6668
5116,4886
3035,4032
264,2879
7089,9844
7434,8100
2761,4089
5265,4547
1259,6066
1589,3299
3258,878
702,4890
8845,8098
7942,8636
6069,1652
4180,2501
1239,1898
378,6142
2450,9254
2309,7256
6911,2941
4050,7093
4198,4560
2056,1245
9666,8154
2975,8200
8991,4158
3746,467
7607,1474
2206,4300
9987,3634
1071,9482
1117,1213
3038,2357
1160,7036
118,2011
3417,4957
7131,8299
8168,3325
1272,9902
2946,422
7036,366
3468,1736
4960,4375
4242,4250
3115,2163
1113,827
8173,7663
35,3376
2076,8641
242,5178
7264,3979
5478,501
4498,4352
3957,4963
7984,4030
6598,8892
8923,7141
2628,5989
4866,6025
780,6478
849,7152
5215,9708
9811,8504
874,4594
655,6274
2952,809
9668,9804
6503,7539
1610,1816
7195,1415
2287,5868
1028,1608
209,3434
9611,978
5102,9598
9423,6228
1873,1132
9837,3850
4603,1868
88,1353
7725,3994
3481,2598
5296,5041
7995,9071
3233,8907
2941,7226
202,4900
4674,2746
4254,2383
4821,809
5330,5720
2832,8654
2782,561
7596,3582
6657,7524
9790,4506
9204,8477
2887,836
4383,6374
7625,5835
8882,7444
4635,6860
3783,2717
8094,547
9612,1104
2922,6735
987,8856
5484,1310
8731,7825
8700,411
2382,5482
5713,311
1255,4754
4934,7537
6561,889
717,8808
8823,7778
6891,8787
3285,4511
7164,4694
9489,432
4299,9139
7265,5637
8313,1881
8657,7960
476,2049
2651,1907
6249,8586
4066,6077
8526,7054
8633,8803
4601,3139
4558,1248
7761,711
5121,2702
681,4898
4463,6291
5354,37
4464,775
3180,6432
9028,2172
5038,2515
9386,7859
5261,9870
5872,8577
5227,2314
9119,7818
6746,1326
458,7935
4434,8903
8918,126
6229,9231
7048,1985
1733,1588
2332,9554
4425,7929
6622,7623
9512,8538
7360,2881
9433,2344
5136,3360
5225,1082
7171,5007
2948,6450
5081,2579
16,4179
677,4916
1428,6410
4273,2032
9948,569
6202,6796
4094,2443
1655,53
7435,1078
9405,1343
5516,4007
1178,8939
5289,2215
6306,2580
6111,1428
7921,9511
720,7875
2691,859
1090,7192
641,4011
1831,7948
3884,4758
261,4649
8061,9346
8641,9829
9707,3250
4887,3925
6648,4401
9659,9468
1561,8399
5247,2961
4177,183
9689,6030
2629,5074
1733,9210
4973,4748
4763,1047
5849,1413
9756,914
1870,5042
4618,5681
948,2191
1257,8116
4374,8084
7272,7603
1477,1564
3801,8813
9431,3264
3405,7361
4268,132
9465,6647
1673,8070
5200,6326
2736,6508
8849,1180
9627,7450
8250,3257
616,9959
3179,9906
5287,178
4137,8186
2812,2953
9793,562
4763,2437
8180,9140
8722,1424
8108,408
5766,8927
1018,5293
1695,2981
1069,2371
2807,7961
1804,8027
99,2202
6675,702
7090,8122
5008,344
3792,4345
4581,2019
1577,3298
1257,1030
3218,7289
9118,4014
8361,5480
3896,4757
800,6985
7198,1772
477,6958
1011,3059
7043,4347
6982,9878
3333,2958
9486,601
4824,5979
9960,9234
8145,1178
6018,3012
4188,2364
142,6039
4790,132
1746,377
9948,4359
9767,6354
7332,7120
6442,9088
5847,2804
5890,5203
1169,7370
8679,7280
8645,9926
8026,5205
3485,4108
1604,4049
3611,8950
7885,5689
7246,6281
5309,4336
193,3072
3170,4335
7469,3566
534,2237
5279,7811
1910,4232
6445,2862
8715,7963
1189,3636
9567,4010
4782,5834
9801,6367
4653,4926
7567,3176
2600,111
1935,3573
5182,9788
2245,5640
5278,3026
4718,6421
6944,2895
4139,4724
1646,8014
9907,9027
3096,3590
4267,8522
3195,384
3950,5702
6176,5855
1461,8138
5081,6864
5219,7106
6480,8997
3062,5949
626,2581
8431,5616
5789,2385
2640,635
7278,449
5375,8615
2762,7152
3035,4295
3526,2963
2674,5480
7411,4672
2404,1932
6862,8745
2808,5290
9142,5774
6179,3789
5300,5789
1491,1734
8855,4265
187,344
6785,7289
145,9110
8391,1792
9247,1873
1232,8684
730,7427
2738,6573
8152,2648
3192,2224
2631,5016
9007,6575
8242,7840
414,7504
743,3626
3142,323
992,9799
7356,7788
3985,6490
8024,3808
4649,5261
711,6582
8475,3871
4832,4469
9040,9193
2579,7300
4846,8983
3960,9840
5311,4181
1474,9318
4331,2640
1678,5976
3006,9426
2423,4922
8512,2851
6687,5887
9983,203
9544,5352
9068,7931
2245,5241
2808,2591
6204,7086
7320,4431
670,1312
3127,130
7827,9377
12,9158
2629,876
9719,2621
7003,4825
6236,2769
9759,1451
1826,602
1053,9570
2323,7362
7172,1537
2195,3108
9686,6168
4489,8940
2381,9783
1736,9573
4810,2044
8387,3128
1628,4111
3352,9497
7637,1958
6228,7042
5978,1296
787,8972
4170,131
3050,3700
7496,329
7863,1523
8219,6580
8404,5667
1129,4972
6580,3523
6540,2268
7409,8655
6543,2079
1002,5574
5547,8692
2366,7918
4018,790
2375,6893
8135,5534
3827,9450
3637,4537
7344,94
256,3052
9383,5577
5663,9415
818,9715
9360,3181
8534,4026
8829,3713
7080,4164
1358,1734
6872,457
7584,333
4148,8698
7396,6210
1290,1328
140,3920
2929,6633
6495,9152
2380,9225
1213,9726
1166,1958
9483,2112
7183,3184
589,415
491,1468
8151,1557
8935,9479
8898,6969
7385,9723
8426,7593
2982,7606
9971,4869
1045,5973
2460,703
8418,7785
5934,5922
8002,6025
1363,694
2891,1857
9633,9137
9841,7729
5547,2845
1562,200
9296,5841
6069,8688
2791,1738
6621,9784
6404,4456
6897,8791
746,3965
2760,3735
431,7090
4485,6121
2115,4510
3150,1985
9272,9571
1282,7250
2694,5779
2420,9361
8764,6316
4021,9234
7197,763
925,7468
2069,869
618,8498
6643,3074
6910,4734
8924,4904
9169,1594
6656,6630
3698,160
6789,925
9948,2016
2833,4151
6882,1886
586,2295
5964,2445
2321,5603
4310,8252
2774,9564
7037,4680
6476,2186
4186,9659
4120,239
3083,2544
1923,4982
4642,6906
6761,8689
7468,5198
5242,9989
6847,7656
4524,3335
1623,5512
2264,523
6689,5837
1446,9065
1164,3859
7578,1818
3605,1992
9853,647
6984,8298
4191,1745
1847,5442
9116,7678
7726,8308
8392,7838
2834,4672
9715,2310
1213,3040
3178,7180
1268,7386
2556,9583
6155,1224
4188,4288
2619,4837
4449,8483
3548,8622
8595,6944
8838,1767
6159,4307
5774,4545
5418,2433
4616,2310
9103,2357
8236,2074
8882,3017
973,7798
1540,4067
6974,8942
9916,3975
1396,4569
4805,764
7597,8842
8349,8805
5720,9550
9635,4045
1775,7754
9154,8214
8889,7036
3772,7060
1834,9930
7829,1925
9333,485
2927,9427
7255,6480
4878,7620
4710,8068
7488,3236
7235,7372
1165,235
6252,9486
9849,7176
379,8381
2951,8641
2194,7638
2244,4313
6324,8074
1732,6438
9647,507
4742,3815
8564,594
5768,2112
3700,9279
100,4148
9722,607
8084,6186
9382,5651
3549,5472
5253,7781
2828,875
9467,8832
6865,3934
7920,2844
3521,9911
1319,650
8970,698
7106,5202
2361,3309
8211,190
2752,5986
2043,7458
2758,4689
8253,204
4802,1094
250,7531
4271,9880
4609,8491
6076,5878
3374,8522
7609,6953
6149,8944
6018,6144
5911,9568
4188,4877
6188,5886
485,1244
2823,7568
1875,4295
5420,9126
9321,1336
103,1477
4045,527
339,5346
6643,2272
4565,9726
4752,3671
9556,6231
4585,6751
650,9783
7858,3323
2890,4577
4886,4178
4726,7458
9967,8999
7812,751
6760,4918
5714,8142
5693,9603
394,3084
4577,4066
2125,2393
1246,2075
7662,1679
1792,1254
1827,1953
8655,5985
2338,7188
6580,3955
2524,5431
3174,6499
7920,6421
1906,6110
5391,5903
1452,4681
8645,5095
8384,9714
9341,3812
2065,7065
6910,4266
6458,3533
2069,8687
9903,5817
3215,5792
6342,7726
2802,2776
3062,143
2796,8241
8973,964
5608,18
9753,7437
1617,1093
4736,4069
5123,5414
8240,8900
7266,4799
4917,1575
2817,3892
5495,3246
2406,9241
7324,5995
4082,4080
9877,9345
7600,3147
9732,1792
7322,8552
7507,7303
1483,4250
8547,2152
9891,470
6637,968
7404,9368
1191,3710
8466,9505
4834,7317
2082,8560
4675,41
8418,7879
8134,1107
8732,9265
9905,676
4808,6810
8338,230
6140,6321
7901,1672
2873,9113
9187,7115
4339,2879
2406,6906
6647,7650
5894,5011
1616,905
3672,8342
9547,9625
371,737
8928,6398
7296,9011
2782,858
1312,3404
9417,2915
1756,6248
9030,7050
9960,5541
7765,352
1253,7926
2123,0
8068,4303
7213,8466
9294,1544
8456,3895
673,4423
9192,8047
1885,6944
882,6085
8895,804
7343,4059
6464,226
7025,8546
7261,4546
8512,3552
1383,7678
4545,9581
5860,3524
8819,5596
0,8095
2497,1765
6425,6610
1682,6762
2739,2038
5587,71
7115,8970
6126,2777
6005,6080
3878,4667
4469,1124
44,3105
6091,440
6893,6
4980,3994
6050,5794
2771,1679
8842,279
553,7280
7423,2931
8610,8086
9870,8036
1503,2933
7820,3725
5979,5150
1735,8262
7116,1538
2702,1020
6966,1986
2511,952
5654,6975
923,1748
211,820
1366,6521
8244,8975
3628,9783
9324,6808
4149,469
9063,392
8619,1898
8438,2359
4502,83
6124,6682
9055,3845
1039,2956
8531,1193
8412,3263
9793,9469
2600,3694
7348,2125
6847,469
1491,2528
2658,7033
7906,1980
5645,9075
764,1120
9207,8868
9446,7872
4462,6829
480,5024
7217,6084
227,312
2464,4446
7774,2384
7328,2802
4005,4464
5088,8067
1933,1010
9481,499
9795,6390
4038,1700
9279,3542
4544,156
3297,5234
267,787
7984,4798
967,4599
7468,652
2435,8971
2831,4272
134,1450
7925,8521
529,1149
6810,9922
9903,8961
3344,1670
4756,2203
9821,3940
4535,6354
950,4463
220,1362
741,1336
6101,6806
1720,1693
7345,1836
7503,4063
8046,7843
8222,1110
1381,7980
6020,1926
8679,3989
8648,9423
4047,9250
5227,428
8297,5391
6651,9462
1397,8758
7411,8703
9715,3009
5690,5825
8318,2580
8191,826
1280,130
2927,3288
1974,7200
3179,1748
3954,9197
6546,7635
583,6760
5525,5955
8516,9047
6696,304
7244,5783
2378,8115
7444,4725
1674,4548
2209,4295
9373,6294
7287,4401
3496,4548
8865,4350
543,1485
6496,4951
4041,4301
2753,1991
1368,8470
8213,5168
2410,299
8427,1772
8507,3776
5456,1545
9128,8173
4708,6633
181,3359
7617,196
6299,7546
8389,7216
7541,1795
3816,2697
2084,9725
6083,7344
9658,8082
5863,8295
4656,8342
6959,6575
2007,6158
714,8853
8014,1470
8051,6891
6820,8538
3016,6334
2993,8304
1856,5752
6883,8014
6310,7907
1190,2263
9403,2018
6116,9570
9253,442
2913,5973
6515,3016
3508,6162
2597,2005
3473,5650
9825,1279
8146,19
9421,3602
8677,9559
1509,5913
1335,5424
9979,3159
3595,8592
2006,4819
6408,3139
9715,6917
5127,7
3385,3158
7811,1018
6707,2000
1199,8237
622,7552
3425,9163
6897,2503
7563,8629
9815,5553
7012,9282
1491,5350
6091,936
8467,9224
3675,7330
3511,1622
9541,4534
989,7905
2983,2697
2629,9320
336,7785
2547,9140
2994,4974
1420,2342
1752,403
2453,1799
919,1101
1566,495
9613,740
4563,5028
7670,8678
9695,4869
8423,637
5386,3983
7681,1819
3830,6029
2373,3552
1378,6674
3921,3123
182,4023
965,6587
468,7516
942,1677
3168,6566
5067,9046
7297,8394
5291,819
6901,2683
6033,5258
3062,7651
5190,4681
4482,5866
9972,1860
443,1744
9958,7339
804,6359
4898,7137
2795,433
712,4622
3428,2939
4286,1201
1023,221
912,6862
8031,7591
6101,4279
8618,5047
6506,3586
1384,8888
295,7318
9006,4641
7763,3629
3862,1091
815,8029
2990,2700
5155,5818
5085,2147
2422,5025
4419,8708
8215,5984
9319,4585
1222,8050
8348,8358
8227,8579
7196,5034
9818,3844
6528,8268
8684,4457
9753,5489
6450,6047
9679,2704
8945,4925
7812,1219
1469,3218
4942,8132
1601,1191
9709,438
2549,6573
7768,8045
7338,7133
5259,2599
8056,3901
9197,4351
6669,5346
6019,7555
6777,1449
992,5757
5376,809
6959,1311
7179,8149
5411,3589
7092,3818
3340,6658
3709,6370
4132,9521
5740,5877
6913,9447
6012,1542
3413,6752
6278,6877
6624,2416
1747,7277
6275,2580
3954,1061
1399,4283
2975,654
7410,3402
4305,9995
9030,5657
7786,1996
8356,211
1044,3587
9614,607
2811,7049
6303,7968
7572,9570
6227,638
6130,4824
4108,9774
3633,2651
5584,3817
9987,1922
146,9303
9443,7133
3114,2049
6048,2041
2053,5543
506,7327
5811,1568
4463,5978
8489,3409
6841,4979
4267,3697
143,5160
6780,5828
5329,288
3251,772
8377,6646
3456,3575
3765,3649
8881,8679
3426,7954
1608,9062
5007,1278
1434,3799
5395,894
1929,4734
9005,7301
2204,2962
2848,4771
8368,8568
5161,9883
4220,2467
3364,8136
5225,1940
5028,6805
6295,8862
2396,3138
5494,880
3534,8524
631,4473
1611,9686
3192,8560
221,1740
9908,4785
3919,9759
8891,3098
9149,4493
6152,2074
7565,1026
8312,1701
5709,6959
9276,1829
5840,6799
4772,5542
7240,9354
3407,9327
9570,3571
4647,5156
3504,3628
2636,9813
2849,5404
5044,2784
9794,6889
8208,3178
6049,8719
4628,1661
298,8138
7900,5775
1869,5289
7269,8315
3915,6283
7684,316
1404,8211
8846,4858
7630,5872
4767,6600
8203,4367
752,4908
3138,9112
2850,1679
6071,6359
7983,9977
3625,5113
9915,5885
1150,4727
6172,4080
197,2781
792,7654
4318,231
7155,8183
4762,6722
9722,8231
8693,6389
1609,9872
9992,2078
2684,6986
3784,5731
3443,7359
8982,2972
5488,1301
7019,6732
4844,4003
4003,7570
3058,3565
1929,6577
4811,7954
8549,1950
5947,1525
8078,9025
545,9607
895,1575
5876,89
8210,1998
9730,8242
1514,6493
2294,8842
1510,1703
5435,9829
9844,5929
6123,1271
6442,2011
4023,5315
4229,3100
8823,9565
4749,8017
3323,6815
2200,6517
9854,7470
1009,6518
6330,8138
4827,8974
1264,6293
5516,9019
2369,6327
2099,5341
36,9753
506,8623
8922,5306
2811,1418
8290,5533
3733,6278
6134,630
1899,212
3915,595
8518,5945
8743,3218
9572,9517
177,3237
120,4967
334,2556
9333,550
8930,5935
3538,5163
675,5087
9418,3385
6848,6376
5905,1242
4559,5897
3627,7186
7300,7870
4798,6500
3716,3175
9901,2963
6770,4975
2074,5521
8699,7418
3703,7389
8139,8576
331,981
3085,6496
5219,937
7100,3521
4041,8894
2258,4882
376,2836
9575,8367
6860,2948
1627,603
3952,8345
7411,1892
9261,5985
8397,1920
181,7228
995,8088
2215,8769
2321,7129
7282,3013
6417,3865
8938,8027
4280,7961
9198,7468
133,9168
8135,1358
8409,9300
4482,98
2231,5821
1678,701
8340,7493
4196,1200
5968,2724
165,4731
8434,962
9764,9586
4620,6096
1236,9510
3082,9450
1997,2099
7129,3211
6253,2863
6779,6177
1542,724
6720,2813
6683,7179
5179,6886
8929,7978
9823,8722
6038,7061
3326,4865
3155,275
6524,315
8484,6356
4770,7101
3429,9899
2982,5207
1015,4321
6860,5508
2295,453
2023,9327
2053,3715
5859,4314
6950,7540
2303,4348
8040,5242
4585,8312
3657,8815
5198,4250
2209,7397
575,9625
3912,4132
7607,7357
4137,7075
179,1042
5539,8476
9169,4001
4991,1531
4902,3597
6737,1650
4621,1846
8375,3043
2252,4858
1340,9590
8956,842
7490,9121
2450,2237
6442,8186
2019,8531
5922,4366
7046,9184
1773,2894
9669,7402
3224,8506
2099,2956
7819,6224
1982,2246
1928,8176
1302,1072
8604,2310
1973,7799
1514,6060
2720,1380
9495,7692
5078,4526
1801,9176
6601,3418
977,3148
3032,104
623,1913
3711,6596
5647,1051
5404,9005
1366,6727
829,23
3310,6774
3321,306
7751,7566
2749,5143
727,2167
4689,5445
8797,1166
7673,6376
5442,8440
3473,1301
639,9949
9932,3507
8083,443
2864,3674
2508,5710
3023,5237
1259,8608
1421,7382
2300,7150
5747,8467
5212,7393
2755,1389
5000,5000
2370,210
6227,5
8135,2217
2639,9299
6574,779
3092,3594
1532,7518
3956,9304
